,Training Accuracy,Training Loss,Validation Accuracy,Validation Loss
0,0.006666666828095913,4.784519672393799,0.010110854171216488,4.768407821655273
1,0.007500000298023224,4.74343729019165,0.010963576845824718,4.741809368133545
2,0.007500000298023224,4.718563079833984,0.011329028755426407,4.718919277191162
3,0.006666666828095913,4.693174839019775,0.010719941928982735,4.699362277984619
4,0.007500000298023224,4.668878078460693,0.010598124004900455,4.6844587326049805
5,0.011666666716337204,4.652805805206299,0.012059934437274933,4.67282772064209
6,0.009166667237877846,4.641833782196045,0.009136313572525978,4.664186000823975
7,0.013333333656191826,4.629606246948242,0.010476306080818176,4.657032012939453
8,0.006666666828095913,4.619069576263428,0.010598124004900455,4.650663375854492
9,0.007500000298023224,4.608548641204834,0.009014496579766273,4.648205280303955
10,0.013333333656191826,4.603539943695068,0.01084175892174244,4.646934509277344
11,0.014166667126119137,4.595643043518066,0.009379948489367962,4.643784523010254
12,0.013333333656191826,4.591068267822266,0.01169448159635067,4.639876842498779
13,0.009166667237877846,4.590493202209473,0.011450846679508686,4.639007091522217
14,0.009999999776482582,4.577247619628906,0.010110854171216488,4.636392593383789
15,0.010833333246409893,4.574737548828125,0.009623583406209946,4.633317470550537
16,0.008333333767950535,4.568190097808838,0.009989036247134209,4.629990100860596
17,0.011666666716337204,4.571017742156982,0.009623583406209946,4.629045486450195
18,0.015000000596046448,4.564180850982666,0.010719941928982735,4.630186557769775
19,0.017500000074505806,4.557906150817871,0.010719941928982735,4.629495620727539
20,0.014166667126119137,4.558559894561768,0.010110854171216488,4.626532077789307
21,0.017500000074505806,4.553700923919678,0.009623583406209946,4.626175403594971
22,0.01666666753590107,4.552646636962891,0.009136313572525978,4.625192642211914
23,0.014166667126119137,4.547076225280762,0.011450846679508686,4.626269340515137
24,0.017500000074505806,4.539341926574707,0.009989036247134209,4.624661445617676
25,0.01666666753590107,4.542479038238525,0.010232671163976192,4.622995376586914
26,0.017500000074505806,4.544874668121338,0.009989036247134209,4.624347686767578
27,0.01666666753590107,4.539105415344238,0.010354489088058472,4.625642776489258
28,0.015833333134651184,4.538119792938232,0.009501766413450241,4.625339984893799
29,0.01666666753590107,4.542533874511719,0.009014496579766273,4.622586727142334
30,0.012500000186264515,4.538963794708252,0.010110854171216488,4.625295639038086
31,0.012500000186264515,4.5342254638671875,0.008405408822000027,4.623197078704834
32,0.02500000037252903,4.531842231750488,0.009014496579766273,4.623474597930908
33,0.01666666753590107,4.535706043243408,0.009623583406209946,4.62112283706665
34,0.015833333134651184,4.528522968292236,0.008405408822000027,4.623113632202148
35,0.02083333395421505,4.528268814086914,0.008770860731601715,4.625313758850098
36,0.014166667126119137,4.533549785614014,0.008405408822000027,4.6263322830200195
37,0.023333333432674408,4.525939464569092,0.009989036247134209,4.625160217285156
38,0.019999999552965164,4.528979301452637,0.009623583406209946,4.625976085662842
39,0.01666666753590107,4.52483606338501,0.010110854171216488,4.62298059463501
40,0.014166667126119137,4.529753684997559,0.009623583406209946,4.6267476081848145
41,0.019999999552965164,4.526001453399658,0.009745401330292225,4.6271843910217285
42,0.02250000089406967,4.524267673492432,0.009258131496608257,4.6265153884887695
43,0.015000000596046448,4.521533966064453,0.008161773905158043,4.628708362579346
44,0.019999999552965164,4.524738788604736,0.010110854171216488,4.628494739532471
45,0.015833333134651184,4.523408889770508,0.010232671163976192,4.62807035446167
46,0.012500000186264515,4.5174970626831055,0.010476306080818176,4.627161979675293
47,0.021666666492819786,4.516672134399414,0.008892678655683994,4.630222320556641
48,0.021666666492819786,4.515432834625244,0.008283590897917747,4.628823280334473
49,0.02250000089406967,4.514796733856201,0.009867219254374504,4.628785610198975
50,0.021666666492819786,4.513345241546631,0.00779632106423378,4.6301774978637695
51,0.02083333395421505,4.507174491882324,0.007674503605812788,4.6307268142700195
52,0.021666666492819786,4.507177352905273,0.008405408822000027,4.632401943206787
53,0.021666666492819786,4.508327484130859,0.009745401330292225,4.63336181640625
54,0.02083333395421505,4.504444599151611,0.008039955981075764,4.635706901550293
55,0.021666666492819786,4.5035905838012695,0.010232671163976192,4.636569023132324
56,0.019999999552965164,4.4947190284729,0.009014496579766273,4.637447834014893
57,0.01833333447575569,4.494794845581055,0.009501766413450241,4.641180992126465
58,0.024166667833924294,4.490484237670898,0.007430868688970804,4.6394453048706055
59,0.02250000089406967,4.488020420074463,0.009014496579766273,4.6415300369262695
60,0.024166667833924294,4.482644557952881,0.009501766413450241,4.643944263458252
61,0.028333334252238274,4.473498344421387,0.007309051230549812,4.645190238952637
62,0.019999999552965164,4.477618217468262,0.007552686147391796,4.649926662445068
63,0.02916666679084301,4.475157737731934,0.008527225814759731,4.654214382171631
64,0.03666666895151138,4.461402893066406,0.006943598389625549,4.657650947570801
65,0.034166667610406876,4.452596187591553,0.008527225814759731,4.6612091064453125
