,Training Accuracy,Training Loss,Validation Accuracy,Validation Loss
0,0.009444444440305233,4.733755588531494,0.010645288042724133,4.729245662689209
1,0.008888889104127884,4.708864688873291,0.01038244180381298,4.709232807159424
2,0.008888889104127884,4.68851900100708,0.01038244180381298,4.694072723388672
3,0.012222222983837128,4.674541473388672,0.011039557866752148,4.6810078620910645
4,0.012222222983837128,4.6582746505737305,0.009725324809551239,4.671003818511963
5,0.008888889104127884,4.648224830627441,0.010119594633579254,4.661748886108398
6,0.013888888992369175,4.635564804077148,0.010908134281635284,4.656534194946289
7,0.013888888992369175,4.624581813812256,0.00919963140040636,4.6505889892578125
8,0.012222222983837128,4.61904764175415,0.010908134281635284,4.645952224731445
9,0.016111111268401146,4.611059665679932,0.009725324809551239,4.644506454467773
10,0.013888888992369175,4.61063814163208,0.008148245513439178,4.642498970031738
11,0.020555555820465088,4.601212024688721,0.009593901224434376,4.637823581695557
12,0.01944444514811039,4.599052429199219,0.008542515337467194,4.636245250701904
13,0.016111111268401146,4.595876693725586,0.009331054985523224,4.636100769042969
14,0.017222221940755844,4.589056015014648,0.009331054985523224,4.632742881774902
15,0.011666666716337204,4.584911346435547,0.008279668167233467,4.632402420043945
16,0.015555555932223797,4.58417272567749,0.00919963140040636,4.633216381072998
17,0.015000000596046448,4.579283714294434,0.00919963140040636,4.6293206214904785
18,0.01833333447575569,4.5705885887146,0.009593901224434376,4.630128383636475
19,0.01833333447575569,4.569742202758789,0.01038244180381298,4.629212856292725
20,0.01666666753590107,4.571281909942627,0.007359705399721861,4.6263885498046875
21,0.01833333447575569,4.568780422210693,0.008148245513439178,4.627424240112305
22,0.018888888880610466,4.569144248962402,0.009331054985523224,4.6240997314453125
23,0.017222221940755844,4.5623908042907715,0.008673937991261482,4.6230082511901855
24,0.019999999552965164,4.562142848968506,0.010251018218696117,4.623568534851074
25,0.017777778208255768,4.559864044189453,0.008016821928322315,4.621850967407227
26,0.018888888880610466,4.558978080749512,0.008673937991261482,4.622408390045166
27,0.019999999552965164,4.558248519897461,0.010119594633579254,4.622244358062744
28,0.017222221940755844,4.558708190917969,0.008805361576378345,4.622119426727295
29,0.015555555932223797,4.553530693054199,0.009331054985523224,4.620635986328125
30,0.02111111208796501,4.555102348327637,0.01051386445760727,4.619978904724121
